鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
士林區,房地(土地+建物)+車位,臺北市士林區通河東街一段151~180號,17.85,工,,,1081229,土地1建物1車位1,十層,十二層,其他,見其他登記事項,鋼筋混凝土造,0960810,108.05,2,2,1,有,有,16700000,154558,一樓平面,0.0,0,含增建或未登記建物。;,RPWPMLMKKHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區尊賢街249巷1~30號,44.17,住,,,1081223,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661220,110.79,3,2,1,有,無,13850000,125011,,0.0,0,,RPTNMLNKKHPFFEA08CA
士林區,土地,光華段二小段1021~1050地號,56.56,住,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30900000,546322,,0.0,0,親友、員工或其他特殊關係間之交易。;二等親間買賣,RPPPMLNKKHPFFEA87CA
士林區,土地,三玉段一小段391~420地號,41.93,其他,,,1081210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2565400,61183,,0.0,0,包含公共設施保留地之交易。;,RPUNMLQKKHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區明德路31~60號,29.97,住,,,1090120,土地4建物2車位0,全,,透天厝,住家用,磚造,01506,9.55,0,0,0,無,無,9065547,949272,,0.0,0,,RPSNMLRKKHPFFEA38CA
北投區,土地,文林段三小段511~540地號,3.69,其他,,,1090120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42233,11445,,0.0,0,包含公共設施保留地之交易。;,SPSNMLRKKHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區行義路130巷1~30號,35.43,住,,,1090121,土地4建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700513,167.20999999999998,3,2,2,有,有,14000000,83727,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLTKKHPFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,29.85,住,,,1050418,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,199.14,3,2,2,有,有,41500000,244726,坡道平面,42.23,3100000,,RPWNMLQLKHPFFEA78CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,20.95,住,,,1050527,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,147.07999999999998,1,2,1,有,有,27500000,232713,坡道平面,42.23,3100000,,RPXNMLQLKHPFFEA88CA
北投區,土地,新洲美段1~30地號,100.05,住,,,1090113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16350000,163418,,0.0,0,,RPSPMLQLKHPFFEA58CA
北投區,土地,豐年段一小段691~720地號,30.82,農,,,1090130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1211600,39312,,0.0,0,,RPUNMLRLKHPFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,30.97,住,,,1051128,土地1建物1車位2,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,241.36,2,2,2,有,有,47000000,260038,坡道平面,84.46,6200000,,RPQOMLRLKHPFFEA38CA
士林區,房地(土地+建物)+車位,臺北市士林區士商路151~180號,22.08,住,,,1051128,土地1建物1車位2,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081114,189.3,3,2,1,有,有,32000000,257535,坡道平面,84.46,5000000,,SPQOMLRLKHPFFEA48CA
士林區,房地(土地+建物)+車位,臺北市士林區天母東路1~30號,79.02,商,,,1081030,土地2建物1車位4,十九層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050920,704.1099999999999,0,0,0,無,有,248330000,396282,坡道平面,109.76,12800000,,RPPOMLKKLHPFFEA57CA
士林區,房地(土地+建物)+車位,臺北市士林區天母東路1~30號,78.56,商,,,1081030,土地2建物1車位4,十九層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050920,698.06,0,0,0,無,有,249040000,396271,坡道平面,105.94,14400000,,RPWOMLKKLHPFFEA28CA
士林區,房地(土地+建物)+車位,臺北市士林區劍潭路1~30號,10.47,住,,,1081210,土地2建物1車位1,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971226,105.29,1,1,1,有,有,17900000,170007,坡道平面,11.21,0,,RPPPMLNKLHPFFEA97CA
士林區,土地,芝山段一小段121~150地號,1551.0,住,,,1070509,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110000000,715667,,0.0,0,包含公共設施保留地之交易。;包含容積獎勵,RPSPMLNKLHPFFEA28CA
大安區,房地(土地+建物),臺北市大安區敦化南路一段187巷31~60號,13.32,住,,,1081214,土地1建物1車位0,五層，六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840809,55.45,2,2,2,有,有,17800000,321010,,0.0,0,含增建或未登記建物。;,RPSOMLLKKHPFFFA97CA
大安區,房地(土地+建物),臺北市大安區羅斯福路二段35巷31~60號,22.25,其他,,,1081227,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,63.45,3,1,1,有,無,15800000,249015,,0.0,0,含增建或未登記建物。;,RPPNMLMKKHPFFFA67CA
大安區,房地(土地+建物),臺北市大安區仁愛路四段300巷26弄1~30號,21.03,住,,,1081129,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730411,157.97,5,2,2,有,無,43000000,272204,,0.0,0,含增建或未登記建物。;,RPXNMLMKKHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區和平東路二段265巷1~30號,17.76,商,,,1090105,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830721,86.95,2,2,1,有,無,20300000,233468,,0.0,0,含增建或未登記建物。;,RPPOMLMKKHPFFFA77CA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段301~330號,5.35,商,,,1081226,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720107,55.599999999999994,1,0,1,有,有,15300000,275180,,0.0,0,,RPPNMLOKKHPFFFA87CA
文山區,房地(土地+建物),臺北市文山區羅斯福路六段61~90號,22.62,商,,,1090121,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790524,129.15,3,2,2,有,有,21500000,166473,,0.0,0,,RPSNMLTKKHPFFAA28DA
大同區,房地(土地+建物),臺北市大同區貴德街40巷1~30號,24.75,其他,,,1081213,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0640426,73.84,0,0,0,無,無,11000000,148971,,0.0,0,含增建或未登記建物。,RPUOMLOKKHPFFBA18DA
大同區,房地(土地+建物),臺北市大同區貴德街40巷1~30號,24.75,其他,,,1081213,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640426,73.84,3,1,1,有,無,8680000,117551,,0.0,0,含增建或未登記建物。,RPVOMLOKKHPFFBA28DA
萬華區,土地,雙園段三小段901~930地號,51.0,住,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11600000,227451,,0.0,0,含增建或未登記建物。;,RPXNMLMJLHPFFBA18DA
內湖區,房地(土地+建物),臺北市內湖區康樂街1~30號,101.38,住,,,1081206,土地1建物1車位0,地下一層,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0800803,729.49,0,0,0,無,有,35300000,48390,,0.0,0,,RPOPMLLKKHPFFCA47DA
中山區,房地(土地+建物),臺北市中山區大直街34巷1~30號,19.75,住,,,1081209,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590715,46.5,2,1,3,有,無,16300000,350538,,0.0,0,,RPXNMLMKKHPFFCA28DA
中山區,房地(土地+建物),臺北市中山區林森北路121~150號,2.24,商,,,1090108,土地1建物1車位0,十三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971215,27.43,1,1,1,有,有,6200000,226030,,0.0,0,含增建或未登記建物。,RPPPMLMKKHPFFCA67DA
中山區,房地(土地+建物),臺北市中山區長春路211~240號,10.23,商,,,1090103,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750930,123.53,3,2,1,有,有,18550000,150166,,0.0,0,含增建或未登記建物。;,RPXQMLNKKHPFFCA68DA
中山區,房地(土地+建物),臺北市中山區龍江路377巷1~30號,21.44,住,,,1081118,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750218,131.69,3,2,2,有,無,22680000,172223,,0.0,0,含增建或未登記建物。,RPPQMLSKKHPFFCA38DA
內湖區,房地(土地+建物),臺北市內湖區星雲街161巷1~30號,16.35,住,,,1081214,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940712,77.66,3,2,1,有,有,18320000,235900,,0.0,0,含增建或未登記建物。;,RPWQMLOKKHPFFCA68DA
內湖區,車位,臺北市內湖區成功路二段451~480號,1.41,住,,,1090118,土地0建物0車位1,地下三層，地下四層,十二層,其他,停車空間,鋼筋混凝土造,0870910,41.58,0,0,0,有,有,1600000,,坡道平面,41.58,1600000,單獨車位交易。;,RPQOMLMLKHPFFCA77DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,3.86,商,,,1081129,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,37.5,1,1,1,有,有,6800000,181333,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOQMLLLKHPFFCA67DA
信義區,房地(土地+建物),臺北市信義區基隆路二段39巷1~30號,21.0,住,,,1090103,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790522,120.99,3,1,2,有,有,7000000,57856,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMKKHPFFDA57DA
南港區,房地(土地+建物),臺北市南港區福德街391~420號,22.2,住,,,1081225,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870521,132.76,3,2,1,有,有,16800000,126544,,0.0,0,含增建或未登記建物。,RPUPMLOKKHPFFDA48DA
信義區,房地(土地+建物),臺北市信義區永吉路517巷1弄1~30號,34.75,住,,,1081019,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590730,89.16,7,4,2,有,無,15800000,177210,,0.0,0,含增建或未登記建物。權利人共二人.,RPSQMLOKKHPFFDA38DA
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段150巷301~330號,19.76,住,,,1081218,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980408,142.43,2,2,1,有,有,24300000,219658,坡道平面,43.64,2600000,,RPWPMLKLKHPFFDA38DA
大安區,房地(土地+建物),臺北市大安區新生南路二段30巷1~30號,20.41,住,,,1081017,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840810,64.89,3,2,2,有,有,25000000,385267,,0.0,0,含增建或未登記建物。,RPTNMLNKKHPFFFA28DA
大安區,房地(土地+建物),臺北市大安區羅斯福路三段151~180號,3.52,其他,,,1081227,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941102,52.370000000000005,2,1,1,有,有,14100000,269238,,0.0,0,含增建或未登記建物。,RPXNMLNKKHPFFFA68DA
大安區,房地(土地+建物),臺北市大安區光復南路180巷1~30號,38.02,住,,,1081222,土地1建物1車位0,六層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.6,4,2,2,有,有,36100000,276417,,0.0,0,含增建或未登記建物。;,RPOPMLNKKHPFFFA97DA
大安區,房地(土地+建物),臺北市大安區新生南路三段31~60號,21.73,住,,,1090105,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.56,4,2,2,有,無,30000000,235183,,0.0,0,含增建或未登記建物。,RPPOMLTKKHPFFFA58DA
大安區,房地(土地+建物)+車位,臺北市大安區大安路一段169巷1~30號,66.5,住,,,1081231,土地2建物1車位1,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,181.21,4,2,2,有,無,45600000,251642,一樓平面,13.13,0,,RPRNMLRLKHPFFFA58DA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段211~240號,5.18,商,,,1081206,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,,44.89,1,1,1,有,有,11600000,258409,,0.0,0,,RPSNMLQKKHPFFFA48DA
大安區,房地(土地+建物),臺北市大安區通化街39巷1~30號,19.82,商,,,1081222,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.87,5,0,5,有,無,12350000,152714,,0.0,0,含增建或未登記建物。,RPPNMLMLKHPFFFA87DA
士林區,房地(土地+建物),臺北市士林區天母西路31~60號,27.84,商,,,1081215,土地5建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690606,136.89000000000001,3,2,2,有,有,25280000,184674,,0.0,0,含增建或未登記建物。,RPXNMLOKKHPFFEA68DA
士林區,房地(土地+建物),臺北市士林區後港街151~180號,10.26,住,,,1081009,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860822,41.67,1,1,1,有,有,8280000,198704,,0.0,0,含增建或未登記建物。,RPXOMLPKKHPFFEA88DA
北投區,房地(土地+建物),臺北市北投區中央北路四段18巷1~30號,28.66,住,,,1081228,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680919,94.7,3,2,1,有,無,8880000,93770,,0.0,0,含增建或未登記建物。,RPUPMLSKKHPFFEA98DA
北投區,房地(土地+建物),臺北市北投區知行路1~30號,68.44,住,,,1081027,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0560701,64.26,4,4,2,有,無,12880000,200436,,0.0,0,含增建或未登記建物。,RPROMLLLKHPFFEA97DA
北投區,房地(土地+建物),臺北市北投區磺港路1~30號,16.22,商,,,1081124,土地2建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780104,117.91,3,1,3,有,有,18000000,152659,,0.0,0,含增建或未登記建物。,RPVPMLQLKHPFFEA98DA
南港區,房地(土地+建物),臺北市南港區福德街331~360號,34.5,住,,,1081229,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.0,2,2,1,有,無,10680000,114839,,0.0,0,含增建或未登記建物。,RPPNMLQKKHPFFDA97DA
信義區,房地(土地+建物),臺北市信義區吳興街284巷22弄31~60號,31.2,住,,,1090120,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.96,3,2,2,有,無,9000000,83364,,0.0,0,親友、員工或其他特殊關係間之交易。;母子間買賣,RPQOMLMKKHPFFDA77DA
信義區,房地(土地+建物),臺北市信義區虎林街242巷1~30號,44.5,住,,,1081224,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600823,101.6,3,1,2,有,無,18000000,177165,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLMKKHPFFDA18DA
松山區,房地(土地+建物),臺北市松山區敦化北路4巷25弄1~30號,40.4,住,,,1090117,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631008,108.71,3,1,3,有,無,44500000,409346,,0.0,0,含增建或未登記建物。;,RPWNMLNKKHPFFDA38DA
南港區,房地(土地+建物)+車位,臺北市南港區經貿一路31~60號,41.72,住,,,1081221,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981001,110.82,1,2,1,有,有,18060000,176375,坡道機械,18.63,1800000,含增建或未登記建物。;,RPQOMLNKKHPFFDA87DA
南港區,房地(土地+建物)+車位,臺北市南港區向陽路258巷91~120號,29.04,住,,,1090112,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971009,137.61,2,2,1,有,有,20000000,175386,坡道平面,37.83,2500000,,RPVOMLNKKHPFFDA38DA
南港區,房地(土地+建物)+車位,臺北市南港區成福路194巷1~30號,11.27,住,,,1081201,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,69.74000000000001,2,1,1,有,有,15000000,215085,塔式車位,0.0,1800000,含增建或未登記建物。,RPWRMLRLKHPFFDA66DA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路22巷9弄1~30號,28.84,住,,,1081230,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830505,92.72,2,2,1,有,有,21780000,234901,一樓平面,0.0,0,含增建或未登記建物;登記2人共有,RPPNMLOLKHPFFCA77DA
中山區,房地(土地+建物)+車位,臺北市中山區明水路397巷7弄31~60號,39.11,住,,,1090109,土地1建物1車位2,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821223,230.57999999999998,3,2,2,有,有,43880000,190311,坡道平面,0.0,5000000,含增建或未登記建物。,RPRSMLQLKHPFFCA68DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段1501~1530號,3.12,商,,,1081224,土地1建物1車位0,十三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980106,38.89,1,1,1,有,有,7720000,198509,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPPNMLMKLHPFFCA57DA
內湖區,房地(土地+建物),臺北市內湖區成功路三段187巷3弄31~60號,29.23,住,,,1081211,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690603,102.46,7,4,2,有,無,13850000,135175,,0.0,0,含增建或未登記建物。,RPTNMLQKKHPFFCA28DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段123巷20弄1~30號,13.52,商,,,1090105,土地1建物1車位1,六層,十三層,其他,住家用,鋼筋混凝土造,0941025,135.32,3,2,2,有,有,20000000,182672,坡道平面,39.52,2500000,含增建或未登記建物。複合型大樓,RPVQMLTKKHPFFCA09DA
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段72巷1~30號,13.28,商,,,1081221,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011122,76.15,1,2,1,有,有,18100000,256410,塔式車位,12.58,1800000,含增建或未登記建物。;,RPSQMLNKKHPFFCA18DA
大同區,房地(土地+建物),臺北市大同區民權西路245巷31~60號,19.5,住,,,1090104,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610803,53.91,3,2,1,有,無,7700000,142831,,0.0,0,含增建或未登記建物。另有一儲藏室。,RPVNMLQKKHPFFBA38DA
文山區,房地(土地+建物),臺北市文山區木新路三段127巷10弄1~30號,36.44,住,,,1090101,土地1建物1車位0,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841215,119.69,6,2,2,有,無,15500000,129501,,0.0,0,含增建或未登記建物。,RPWOMLTKKHPFFAA78DA
中正區,房地(土地+建物),臺北市中正區羅斯福路二段8巷1~30號,42.62,住,,,1090121,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,103.05,2,2,2,有,無,20500000,198933,,0.0,0,含增建或未登記建物。,RPVNMLRKKHPFFAA38DA
文山區,房地(土地+建物),臺北市文山區景興路282巷1~30號,6.24,商,,,1081230,土地1建物1車位0,一層,十五層,店面(店鋪),商業用,鋼筋混凝土造,0810103,52.800000000000004,0,1,1,有,有,15000000,284091,,0.0,0,,RPPNMLSKKHPFFAA87DA
文山區,房地(土地+建物)+車位,臺北市文山區萬芳路107巷1~30號,32.25,住,,,1081230,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010919,180.02999999999997,3,2,2,有,有,29300000,176943,坡道機械,34.22,3500000,,RPPOMLOKKHPFFAA57DA
文山區,車位,臺北市文山區興隆路三段121~150號,0.1,住,,,1090121,土地0建物0車位1,一層,十層,其他,住家用,鋼筋混凝土造,0970523,35.63,0,0,0,有,有,1700000,,坡道平面,35.63,1700000,單獨車位交易。;,RPRNMLQKKHPFFAA87DA
大安區,車位,臺北市大安區忠孝東路四段205巷31~60號,0.03,住,,,1090121,土地0建物0車位1,一層,九層,其他,見其他登記事項,見其他登記事項,0930616,1.76,0,0,0,有,有,1200000,,升降機械,0.0,1200000,,RPQNMLOKKHPFFFA97CA
大安區,房地(土地+建物),臺北市大安區和平東路三段308巷1~30號,36.4,住,,,1081225,土地1建物1車位0,一層,五層,店面(店鋪),商業用,鋼筋混凝土造,,163.23,0,0,0,無,無,28660000,175580,,0.0,0,,RPPOMLOKKHPFFFA97CA
大安區,房地(土地+建物)+車位,臺北市大安區復興南路一段361~390號,32.57,商,,,1090102,土地1建物1車位1,五層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0691117,379.24,0,0,0,無,有,97180000,256249,坡道平面,40.79,0,,RPSNMLPKKHPFFFA28CA
